timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-09-21T09:22:17,codecarbon,c82b326f-016a-400f-b67e-14540e11a84f,3.631024837493897,1.2781293845915366e-07,3.5200237998748884e-05,47.5,0.0,5.841164588928223,4.788903362221188e-05,0.0,5.87671433328012e-06,5.3765747955492e-05,Canada,CAN,quebec,,,Linux-5.15.90.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.9,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 4090,-73.6141,45.4724,15.576438903808594,machine,N
2023-09-21T09:22:23,codecarbon,08ae5b24-57af-4b60-8d82-2e44e42e0b2a,0.1191425323486328,4.081957514848699e-09,3.42611276962298e-05,47.5,0.0,5.841164588928223,1.5583478742175632e-06,0.0,1.58767009097005e-07,1.717114883314568e-06,Canada,CAN,quebec,,,Linux-5.15.90.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.9,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 4090,-73.6141,45.4724,15.576438903808594,machine,N
2023-09-21T09:22:28,codecarbon,99f85e30-f771-4170-9287-07c6b2235480,0.1013534069061279,3.511610553901882e-09,3.4647188102460984e-05,47.5,0.0,5.841164588928223,1.3248634007241992e-06,0.0,1.5232952070505233e-07,1.4771929214292516e-06,Canada,CAN,quebec,,,Linux-5.15.90.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.9,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 4090,-73.6141,45.4724,15.576438903808594,machine,N
2023-09-21T09:22:34,codecarbon,dc62e53c-e12e-4e9c-ae0c-f752b80dee76,0.1176414489746093,4.051274081602037e-09,3.443747180023621e-05,47.5,0.0,5.841164588928223,1.5369249714745414e-06,0.0,1.6728262907008685e-07,1.7042076005446284e-06,Canada,CAN,quebec,,,Linux-5.15.90.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.9,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 4090,-73.6141,45.4724,15.576438903808594,machine,N
2023-09-21T09:22:39,codecarbon,260231d0-7d8d-4e74-b46d-8a696b9fe037,0.0996265411376953,3.455228785939637e-09,3.468181015302051e-05,47.5,0.0,5.841164588928223,1.3029717736774022e-06,0.0,1.5050361209318906e-07,1.4534753857705913e-06,Canada,CAN,quebec,,,Linux-5.15.90.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.9,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 4090,-73.6141,45.4724,15.576438903808594,machine,N
2023-09-21T09:22:44,codecarbon,b9fbddd7-4244-4c34-a6b2-8cd9470d361a,0.0849435329437255,2.929537048306117e-09,3.4488052789691624e-05,47.5,0.0,5.841164588928223,1.1065291033850776e-06,0.0,1.2580897180782812e-07,1.2323380751929058e-06,Canada,CAN,quebec,,,Linux-5.15.90.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.9,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 4090,-73.6141,45.4724,15.576438903808594,machine,N
2023-09-21T09:22:50,codecarbon,8bff1089-61e3-4b97-8751-79a5bd7f3f0c,0.0659797191619873,2.219008726589981e-09,3.363167886698754e-05,47.5,0.0,5.841164588928223,8.493976460562812e-07,0.0,8.404982290244333e-08,9.334474689587246e-07,Canada,CAN,quebec,,,Linux-5.15.90.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.9,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 4090,-73.6141,45.4724,15.576438903808594,machine,N
2023-09-21T09:22:55,codecarbon,93e327ac-ab74-424f-be55-d5d5003a61cc,0.0989573001861572,3.427881566421194e-09,3.464000695221784e-05,47.5,0.0,5.841164588928223,1.294110053115421e-06,0.0,1.4786146043661576e-07,1.4419715135520366e-06,Canada,CAN,quebec,,,Linux-5.15.90.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.9,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 4090,-73.6141,45.4724,15.576438903808594,machine,N
2023-09-21T09:23:01,codecarbon,f9016233-ff0a-4df3-936d-eb6bd0fc9d87,0.18712544441223145,6.479029847918296e-09,3.462399177337529e-05,47.5,0.0,5.841164588928223,2.4525071183840435e-06,0.0,2.729594110519429e-07,2.7254665294359865e-06,Canada,CAN,quebec,,,Linux-5.15.90.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.9,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 4090,-73.6141,45.4724,15.576438903808594,machine,N
